0.41222884456179965, 1.7839338428829006
0.48929803738190114, 1.6091591867887898
0.6712711316736721, 1.4134807663441018
0.8076749322308701, 1.3394276335944317
0.9371721902049808, 1.351664741301298
1.0803939373126947, 1.2760546136452007
1.2166780769521426, 1.3164451826314805
1.338759189300325, 1.359096290467689
1.5006543368882619, 1.2927953658630127
1.611459573129154, 1.3850142935286147
1.8130144997109434, 1.403910481788543
1.9493959267059722, 1.3512554238972738
2.068690471034352, 1.3426772333694554
2.2902124526588743, 1.35068430292616
2.4265098869788746, 1.3783598394321137
2.5471071242257706, 1.482037617887169
2.6989958130976817, 1.5379035397133594
2.835299156164594, 1.5599279506725026
2.955181036429173, 1.5716865891570881
3.1116590044777004, 1.5456463025796143
3.244312219139612, 1.5274596818274047
3.346580441398989, 1.5050382030757623
3.5424727584818987, 1.5785298677014357
3.678808230360146, 1.5698262834997907
3.8023645070974013, 1.5597816458784237
3.9514986545166177, 1.5337880605593552
4.08780947584134, 1.5486602657483148
4.2141563341634365, 1.5860063528880923
4.360416011272276, 1.5928532199090828
4.4967712065775585, 1.5652861500911426
4.599032412199977, 1.5495753829263395
4.812050862911167, 1.5414505604847433
4.948365284878539, 1.5528791110436133
5.059086648619622, 1.5947819766973703
5.246545027648291, 1.5855831388905086
5.3828749600763075, 1.582177484888999
5.4808502239695285, 1.5910869587738663
5.672595962344587, 1.5559120708336378
5.808934757892972, 1.5440297285119104
5.902664471567563, 1.5389290027399687
6.107145365658748, 1.5472144741621943
6.243454773397837, 1.5634386326503753
6.364170541202003, 1.5537537861316624
6.533090974916331, 1.6182766556905426
6.669344641984108, 1.687811192222214
6.764432066117336, 1.7423476600616086
6.941840591869998, 1.83776816166512
7.078130640256359, 1.8725076051045884
7.199729048268726, 1.924099980963308
7.350729717255253, 1.9238338036714104
7.487043317841873, 1.9360479227815697
7.610505542211652, 2.0159549694147296
7.776583450905192, 2.0827658163497533
7.91284443915979, 2.145298369807395
8.021005190931339, 2.1914978658678432
8.185340072505666, 2.295558078118879
8.321595407003915, 2.3634978841458647
8.453612112456046, 2.410808081127665
8.594069773878326, 2.534096845767814
8.73030151876704, 2.624597754354032
8.87614805063817, 2.7796400946776902
9.002735070426143, 2.8342323878974875
9.121924097358601, 2.9265710348302774
9.309159361621798, 3.130759158718557
9.445374073485029, 3.237550452879872
9.580211103559533, 3.303805133527062
9.661277084523034, 3.4821854073011167
9.770712713269516, 3.5942366887070207
9.9335905182529, 3.8509883765018946
10.012164404190294, 3.876608076504577
